row_id,fixture_id,date,checkpoint,player_appearance_id,split
581,1164,2025-06-12,H1_30,39662,trainval
582,1164,2025-06-12,H1_30,39663,trainval
583,1164,2025-06-12,H1_30,39664,trainval
584,1164,2025-06-12,H1_30,39665,trainval
585,1164,2025-06-12,H1_30,39666,trainval
586,1164,2025-06-12,H1_30,39667,trainval
587,1164,2025-06-12,H1_30,39668,trainval
588,1164,2025-06-12,H1_30,39669,trainval
589,1164,2025-06-12,H1_30,39670,trainval
590,1164,2025-06-12,H1_30,39671,trainval
591,1164,2025-06-12,H1_30,39673,trainval
592,1164,2025-06-12,H1_30,39674,trainval
593,1164,2025-06-12,H1_30,39676,trainval
594,1164,2025-06-12,H1_45,39649,trainval
595,1164,2025-06-12,H1_45,39650,trainval
596,1164,2025-06-12,H1_45,39651,trainval
597,1164,2025-06-12,H1_45,39653,trainval
598,1164,2025-06-12,H1_45,39654,trainval
599,1164,2025-06-12,H1_45,39656,trainval
600,1164,2025-06-12,H1_45,39658,trainval
601,1164,2025-06-12,H1_45,39659,trainval
602,1164,2025-06-12,H1_45,39660,trainval
603,1164,2025-06-12,H1_45,39662,trainval
604,1164,2025-06-12,H1_45,39663,trainval
605,1164,2025-06-12,H1_45,39664,trainval
606,1164,2025-06-12,H1_45,39665,trainval
607,1164,2025-06-12,H1_45,39666,trainval
608,1164,2025-06-12,H1_45,39667,trainval
609,1164,2025-06-12,H1_45,39668,trainval
610,1164,2025-06-12,H1_45,39669,trainval
611,1164,2025-06-12,H1_45,39670,trainval
612,1164,2025-06-12,H1_45,39671,trainval
613,1164,2025-06-12,H1_45,39673,trainval
614,1164,2025-06-12,H1_45,39674,trainval
615,1164,2025-06-12,H1_45,39676,trainval
616,1164,2025-06-12,H2_15,39649,trainval
617,1164,2025-06-12,H2_15,39650,trainval
618,1164,2025-06-12,H2_15,39651,trainval
619,1164,2025-06-12,H2_15,39653,trainval
620,1164,2025-06-12,H2_15,39654,trainval
621,1164,2025-06-12,H2_15,39655,trainval
622,1164,2025-06-12,H2_15,39656,trainval
623,1164,2025-06-12,H2_15,39658,trainval
624,1164,2025-06-12,H2_15,39660,trainval
625,1164,2025-06-12,H2_15,39662,trainval
626,1164,2025-06-12,H2_15,39663,trainval
627,1164,2025-06-12,H2_15,39664,trainval
628,1164,2025-06-12,H2_15,39665,trainval
629,1164,2025-06-12,H2_15,39666,trainval
630,1164,2025-06-12,H2_15,39667,trainval
631,1164,2025-06-12,H2_15,39669,trainval
632,1164,2025-06-12,H2_15,39670,trainval
633,1164,2025-06-12,H2_15,39671,trainval
634,1164,2025-06-12,H2_15,39673,trainval
635,1164,2025-06-12,H2_15,39676,trainval
636,1164,2025-06-12,H2_15,39677,trainval
637,1164,2025-06-12,H2_15,39679,trainval
638,1164,2025-06-12,H2_30,39649,trainval
639,1164,2025-06-12,H2_30,39650,trainval
640,1164,2025-06-12,H2_30,39651,trainval
641,1164,2025-06-12,H2_30,39653,trainval
642,1164,2025-06-12,H2_30,39655,trainval
643,1164,2025-06-12,H2_30,39656,trainval
644,1164,2025-06-12,H2_30,39657,trainval
645,1164,2025-06-12,H2_30,39658,trainval
646,1164,2025-06-12,H2_30,39660,trainval
647,1164,2025-06-12,H2_30,39661,trainval
648,1164,2025-06-12,H2_30,39662,trainval
649,1164,2025-06-12,H2_30,39664,trainval
650,1164,2025-06-12,H2_30,39665,trainval
651,1164,2025-06-12,H2_30,39666,trainval
652,1164,2025-06-12,H2_30,39667,trainval
653,1164,2025-06-12,H2_30,39669,trainval
654,1164,2025-06-12,H2_30,39670,trainval
655,1164,2025-06-12,H2_30,39671,trainval
656,1164,2025-06-12,H2_30,39672,trainval
657,1164,2025-06-12,H2_30,39676,trainval
658,1164,2025-06-12,H2_30,39677,trainval
659,1164,2025-06-12,H2_30,39679,trainval
660,1165,2025-06-12,H1_15,39695,trainval
661,1165,2025-06-12,H1_15,39696,trainval
662,1165,2025-06-12,H1_15,39697,trainval
663,1165,2025-06-12,H1_15,39698,trainval
664,1165,2025-06-12,H1_15,39699,trainval
665,1165,2025-06-12,H1_15,39700,trainval
666,1165,2025-06-12,H1_15,39702,trainval
667,1165,2025-06-12,H1_15,39703,trainval
668,1165,2025-06-12,H1_15,39706,trainval
669,1165,2025-06-12,H1_15,39707,trainval
670,1165,2025-06-12,H1_15,39709,trainval
671,1165,2025-06-12,H1_15,39711,trainval
672,1165,2025-06-12,H1_15,39712,trainval
673,1165,2025-06-12,H1_15,39713,trainval
674,1165,2025-06-12,H1_15,39715,trainval
675,1165,2025-06-12,H1_15,39716,trainval
676,1165,2025-06-12,H1_15,39717,trainval
677,1165,2025-06-12,H1_15,39718,trainval
678,1165,2025-06-12,H1_15,39719,trainval
679,1165,2025-06-12,H1_15,39720,trainval
680,1165,2025-06-12,H1_15,39723,trainval
681,1165,2025-06-12,H1_15,39724,trainval
682,1165,2025-06-12,H1_30,39695,trainval
683,1165,2025-06-12,H1_30,39696,trainval
684,1165,2025-06-12,H1_30,39697,trainval
685,1165,2025-06-12,H1_30,39698,trainval
686,1165,2025-06-12,H1_30,39699,trainval
687,1165,2025-06-12,H1_30,39700,trainval
688,1165,2025-06-12,H1_30,39702,trainval
689,1165,2025-06-12,H1_30,39703,trainval
690,1165,2025-06-12,H1_30,39706,trainval
691,1165,2025-06-12,H1_30,39707,trainval
692,1165,2025-06-12,H1_30,39709,trainval
693,1165,2025-06-12,H1_30,39711,trainval
694,1165,2025-06-12,H1_30,39712,trainval
695,1165,2025-06-12,H1_30,39713,trainval
696,1165,2025-06-12,H1_30,39715,trainval
697,1165,2025-06-12,H1_30,39716,trainval
698,1165,2025-06-12,H1_30,39717,trainval
699,1165,2025-06-12,H1_30,39718,trainval
700,1165,2025-06-12,H1_30,39719,trainval
701,1165,2025-06-12,H1_30,39720,trainval
702,1165,2025-06-12,H1_30,39723,trainval
703,1165,2025-06-12,H1_30,39724,trainval
704,1165,2025-06-12,H1_45,39695,trainval
705,1165,2025-06-12,H1_45,39696,trainval
706,1165,2025-06-12,H1_45,39697,trainval
707,1165,2025-06-12,H1_45,39698,trainval
708,1165,2025-06-12,H1_45,39699,trainval
709,1165,2025-06-12,H1_45,39700,trainval
710,1165,2025-06-12,H1_45,39702,trainval
711,1165,2025-06-12,H1_45,39703,trainval
712,1165,2025-06-12,H1_45,39706,trainval
713,1165,2025-06-12,H1_45,39707,trainval
714,1165,2025-06-12,H1_45,39709,trainval
715,1165,2025-06-12,H1_45,39711,trainval
716,1165,2025-06-12,H1_45,39712,trainval
717,1165,2025-06-12,H1_45,39713,trainval
718,1165,2025-06-12,H1_45,39715,trainval
719,1165,2025-06-12,H1_45,39716,trainval
720,1165,2025-06-12,H1_45,39717,trainval
721,1165,2025-06-12,H1_45,39718,trainval
722,1165,2025-06-12,H1_45,39719,trainval
723,1165,2025-06-12,H1_45,39720,trainval
724,1165,2025-06-12,H1_45,39723,trainval
725,1165,2025-06-12,H1_45,39724,trainval
726,1165,2025-06-12,H2_15,39695,trainval
727,1165,2025-06-12,H2_15,39696,trainval
728,1165,2025-06-12,H2_15,39697,trainval
729,1165,2025-06-12,H2_15,39698,trainval
730,1165,2025-06-12,H2_15,39699,trainval
731,1165,2025-06-12,H2_15,39700,trainval
732,1165,2025-06-12,H2_15,39702,trainval
733,1165,2025-06-12,H2_15,39703,trainval
734,1165,2025-06-12,H2_15,39706,trainval
735,1165,2025-06-12,H2_15,39707,trainval
736,1165,2025-06-12,H2_15,39709,trainval
737,1165,2025-06-12,H2_15,39711,trainval
738,1165,2025-06-12,H2_15,39712,trainval
739,1165,2025-06-12,H2_15,39713,trainval
740,1165,2025-06-12,H2_15,39715,trainval
741,1165,2025-06-12,H2_15,39716,trainval
742,1165,2025-06-12,H2_15,39717,trainval
743,1165,2025-06-12,H2_15,39718,trainval
744,1165,2025-06-12,H2_15,39719,trainval
745,1165,2025-06-12,H2_15,39720,trainval
746,1165,2025-06-12,H2_15,39723,trainval
747,1165,2025-06-12,H2_15,39724,trainval
748,1165,2025-06-12,H2_30,39695,trainval
749,1165,2025-06-12,H2_30,39697,trainval
750,1165,2025-06-12,H2_30,39698,trainval
751,1165,2025-06-12,H2_30,39699,trainval
752,1165,2025-06-12,H2_30,39700,trainval
753,1165,2025-06-12,H2_30,39701,trainval
754,1165,2025-06-12,H2_30,39703,trainval
755,1165,2025-06-12,H2_30,39704,trainval
756,1165,2025-06-12,H2_30,39705,trainval
757,1165,2025-06-12,H2_30,39707,trainval
758,1165,2025-06-12,H2_30,39708,trainval
759,1165,2025-06-12,H2_30,39711,trainval
760,1165,2025-06-12,H2_30,39712,trainval
761,1165,2025-06-12,H2_30,39713,trainval
762,1165,2025-06-12,H2_30,39715,trainval
763,1165,2025-06-12,H2_30,39716,trainval
764,1165,2025-06-12,H2_30,39718,trainval
765,1165,2025-06-12,H2_30,39719,trainval
766,1165,2025-06-12,H2_30,39720,trainval
767,1165,2025-06-12,H2_30,39721,trainval
768,1165,2025-06-12,H2_30,39723,trainval
769,1165,2025-06-12,H2_30,39724,trainval
770,1166,2025-06-12,H1_15,39742,trainval
771,1166,2025-06-12,H1_15,39743,trainval
772,1166,2025-06-12,H1_15,39744,trainval
773,1166,2025-06-12,H1_15,39745,trainval
774,1166,2025-06-12,H1_15,39746,trainval
775,1166,2025-06-12,H1_15,39749,trainval
776,1166,2025-06-12,H1_15,39750,trainval
777,1166,2025-06-12,H1_15,39751,trainval
778,1166,2025-06-12,H1_15,39752,trainval
779,1166,2025-06-12,H1_15,39753,trainval
780,1166,2025-06-12,H1_15,39756,trainval
781,1166,2025-06-12,H1_15,39757,trainval
782,1166,2025-06-12,H1_15,39758,trainval
783,1166,2025-06-12,H1_15,39759,trainval
784,1166,2025-06-12,H1_15,39760,trainval
785,1166,2025-06-12,H1_15,39762,trainval
786,1166,2025-06-12,H1_15,39763,trainval
787,1166,2025-06-12,H1_15,39764,trainval
788,1166,2025-06-12,H1_15,39765,trainval
789,1166,2025-06-12,H1_15,39766,trainval
790,1166,2025-06-12,H1_15,39769,trainval
791,1166,2025-06-12,H1_15,39770,trainval
792,1166,2025-06-12,H1_30,39742,trainval
793,1166,2025-06-12,H1_30,39743,trainval
794,1166,2025-06-12,H1_30,39744,trainval
795,1166,2025-06-12,H1_30,39745,trainval
796,1166,2025-06-12,H1_30,39746,trainval
797,1166,2025-06-12,H1_30,39749,trainval
798,1166,2025-06-12,H1_30,39750,trainval
799,1166,2025-06-12,H1_30,39751,trainval
800,1166,2025-06-12,H1_30,39752,trainval
801,1166,2025-06-12,H1_30,39753,trainval
802,1166,2025-06-12,H1_30,39756,trainval
803,1166,2025-06-12,H1_30,39757,trainval
804,1166,2025-06-12,H1_30,39758,trainval
805,1166,2025-06-12,H1_30,39759,trainval
806,1166,2025-06-12,H1_30,39760,trainval
807,1166,2025-06-12,H1_30,39762,trainval
808,1166,2025-06-12,H1_30,39763,trainval
809,1166,2025-06-12,H1_30,39764,trainval
810,1166,2025-06-12,H1_30,39765,trainval
811,1166,2025-06-12,H1_30,39766,trainval
812,1166,2025-06-12,H1_30,39769,trainval
813,1166,2025-06-12,H1_30,39770,trainval
814,1166,2025-06-12,H1_45,39742,trainval
815,1166,2025-06-12,H1_45,39743,trainval
816,1166,2025-06-12,H1_45,39744,trainval
817,1166,2025-06-12,H1_45,39745,trainval
818,1166,2025-06-12,H1_45,39746,trainval
819,1166,2025-06-12,H1_45,39749,trainval
820,1166,2025-06-12,H1_45,39750,trainval
821,1166,2025-06-12,H1_45,39751,trainval
822,1166,2025-06-12,H1_45,39752,trainval
823,1166,2025-06-12,H1_45,39753,trainval
824,1166,2025-06-12,H1_45,39756,trainval
825,1166,2025-06-12,H1_45,39757,trainval
826,1166,2025-06-12,H1_45,39758,trainval
827,1166,2025-06-12,H1_45,39759,trainval
828,1166,2025-06-12,H1_45,39760,trainval
829,1166,2025-06-12,H1_45,39762,trainval
830,1166,2025-06-12,H1_45,39763,trainval
831,1166,2025-06-12,H1_45,39764,trainval
832,1166,2025-06-12,H1_45,39765,trainval
833,1166,2025-06-12,H1_45,39766,trainval
834,1166,2025-06-12,H1_45,39769,trainval
835,1166,2025-06-12,H1_45,39770,trainval
836,1166,2025-06-12,H2_15,39742,trainval
837,1166,2025-06-12,H2_15,39743,trainval
838,1166,2025-06-12,H2_15,39744,trainval
839,1166,2025-06-12,H2_15,39745,trainval
840,1166,2025-06-12,H2_15,39746,trainval
841,1166,2025-06-12,H2_15,39749,trainval
842,1166,2025-06-12,H2_15,39750,trainval
843,1166,2025-06-12,H2_15,39751,trainval
844,1166,2025-06-12,H2_15,39752,trainval
845,1166,2025-06-12,H2_15,39753,trainval
846,1166,2025-06-12,H2_15,39756,trainval
847,1166,2025-06-12,H2_15,39757,trainval
848,1166,2025-06-12,H2_15,39758,trainval
849,1166,2025-06-12,H2_15,39759,trainval
850,1166,2025-06-12,H2_15,39760,trainval
851,1166,2025-06-12,H2_15,39762,trainval
852,1166,2025-06-12,H2_15,39763,trainval
853,1166,2025-06-12,H2_15,39764,trainval
854,1166,2025-06-12,H2_15,39765,trainval
855,1166,2025-06-12,H2_15,39766,trainval
856,1166,2025-06-12,H2_15,39769,trainval
857,1166,2025-06-12,H2_15,39770,trainval
858,1166,2025-06-12,H2_30,39742,trainval
859,1166,2025-06-12,H2_30,39743,trainval
860,1166,2025-06-12,H2_30,39744,trainval
861,1166,2025-06-12,H2_30,39746,trainval
862,1166,2025-06-12,H2_30,39747,trainval
863,1166,2025-06-12,H2_30,39749,trainval
864,1166,2025-06-12,H2_30,39750,trainval
865,1166,2025-06-12,H2_30,39751,trainval
866,1166,2025-06-12,H2_30,39752,trainval
867,1166,2025-06-12,H2_30,39753,trainval
868,1166,2025-06-12,H2_30,39756,trainval
869,1166,2025-06-12,H2_30,39757,trainval
870,1166,2025-06-12,H2_30,39758,trainval
871,1166,2025-06-12,H2_30,39759,trainval
872,1166,2025-06-12,H2_30,39760,trainval
873,1166,2025-06-12,H2_30,39762,trainval
874,1166,2025-06-12,H2_30,39765,trainval
875,1166,2025-06-12,H2_30,39766,trainval
876,1166,2025-06-12,H2_30,39768,trainval
877,1166,2025-06-12,H2_30,39769,trainval
878,1166,2025-06-12,H2_30,39770,trainval
879,1166,2025-06-12,H2_30,39771,trainval
880,1167,2025-06-14,H1_15,65529,trainval
881,1167,2025-06-14,H1_15,65530,trainval
882,1167,2025-06-14,H1_15,65531,trainval
883,1167,2025-06-14,H1_15,65532,trainval
884,1167,2025-06-14,H1_15,65533,trainval
885,1167,2025-06-14,H1_15,65534,trainval
886,1167,2025-06-14,H1_15,65535,trainval
887,1167,2025-06-14,H1_15,65536,trainval
888,1167,2025-06-14,H1_15,65537,trainval
889,1167,2025-06-14,H1_15,65539,trainval
890,1167,2025-06-14,H1_15,65543,trainval
891,1167,2025-06-14,H1_15,65545,trainval
892,1167,2025-06-14,H1_15,65546,trainval
893,1167,2025-06-14,H1_15,65547,trainval
894,1167,2025-06-14,H1_15,65549,trainval
895,1167,2025-06-14,H1_15,65551,trainval
896,1167,2025-06-14,H1_15,65552,trainval
897,1167,2025-06-14,H1_15,65553,trainval
898,1167,2025-06-14,H1_15,65555,trainval
899,1167,2025-06-14,H1_15,65556,trainval
900,1167,2025-06-14,H1_15,65557,trainval
901,1167,2025-06-14,H1_15,65558,trainval
902,1167,2025-06-14,H1_30,65529,trainval
903,1167,2025-06-14,H1_30,65530,trainval
904,1167,2025-06-14,H1_30,65531,trainval
905,1167,2025-06-14,H1_30,65532,trainval
906,1167,2025-06-14,H1_30,65533,trainval
907,1167,2025-06-14,H1_30,65534,trainval
908,1167,2025-06-14,H1_30,65535,trainval
909,1167,2025-06-14,H1_30,65536,trainval
910,1167,2025-06-14,H1_30,65537,trainval
911,1167,2025-06-14,H1_30,65539,trainval
912,1167,2025-06-14,H1_30,65543,trainval
913,1167,2025-06-14,H1_30,65545,trainval
914,1167,2025-06-14,H1_30,65546,trainval
915,1167,2025-06-14,H1_30,65547,trainval
916,1167,2025-06-14,H1_30,65549,trainval
917,1167,2025-06-14,H1_30,65551,trainval
918,1167,2025-06-14,H1_30,65552,trainval
919,1167,2025-06-14,H1_30,65553,trainval
920,1167,2025-06-14,H1_30,65555,trainval
921,1167,2025-06-14,H1_30,65556,trainval
922,1167,2025-06-14,H1_30,65557,trainval
923,1167,2025-06-14,H1_30,65558,trainval
924,1167,2025-06-14,H1_45,65529,trainval
925,1167,2025-06-14,H1_45,65530,trainval
926,1167,2025-06-14,H1_45,65531,trainval
927,1167,2025-06-14,H1_45,65532,trainval
928,1167,2025-06-14,H1_45,65533,trainval
929,1167,2025-06-14,H1_45,65534,trainval
930,1167,2025-06-14,H1_45,65535,trainval
931,1167,2025-06-14,H1_45,65536,trainval
932,1167,2025-06-14,H1_45,65537,trainval
933,1167,2025-06-14,H1_45,65539,trainval
934,1167,2025-06-14,H1_45,65543,trainval
935,1167,2025-06-14,H1_45,65545,trainval
936,1167,2025-06-14,H1_45,65546,trainval
937,1167,2025-06-14,H1_45,65547,trainval
938,1167,2025-06-14,H1_45,65549,trainval
939,1167,2025-06-14,H1_45,65551,trainval
940,1167,2025-06-14,H1_45,65552,trainval
941,1167,2025-06-14,H1_45,65553,trainval
942,1167,2025-06-14,H1_45,65555,trainval
943,1167,2025-06-14,H1_45,65556,trainval
944,1167,2025-06-14,H1_45,65557,trainval
945,1167,2025-06-14,H1_45,65558,trainval
946,1167,2025-06-14,H2_15,65529,trainval
947,1167,2025-06-14,H2_15,65530,trainval
948,1167,2025-06-14,H2_15,65531,trainval
949,1167,2025-06-14,H2_15,65532,trainval
950,1167,2025-06-14,H2_15,65533,trainval
951,1167,2025-06-14,H2_15,65535,trainval
952,1167,2025-06-14,H2_15,65536,trainval
953,1167,2025-06-14,H2_15,65537,trainval
954,1167,2025-06-14,H2_15,65538,trainval
955,1167,2025-06-14,H2_15,65541,trainval
956,1167,2025-06-14,H2_15,65544,trainval
957,1167,2025-06-14,H2_15,65545,trainval
958,1167,2025-06-14,H2_15,65546,trainval
959,1167,2025-06-14,H2_15,65547,trainval
960,1167,2025-06-14,H2_15,65548,trainval
961,1167,2025-06-14,H2_15,65549,trainval
962,1167,2025-06-14,H2_15,65550,trainval
963,1167,2025-06-14,H2_15,65551,trainval
964,1167,2025-06-14,H2_15,65552,trainval
965,1167,2025-06-14,H2_15,65553,trainval
966,1167,2025-06-14,H2_15,65554,trainval
967,1167,2025-06-14,H2_15,65557,trainval
968,1167,2025-06-14,H2_30,65529,trainval
969,1167,2025-06-14,H2_30,65530,trainval
970,1167,2025-06-14,H2_30,65531,trainval
971,1167,2025-06-14,H2_30,65532,trainval
972,1167,2025-06-14,H2_30,65533,trainval
973,1167,2025-06-14,H2_30,65537,trainval
974,1167,2025-06-14,H2_30,65538,trainval
975,1167,2025-06-14,H2_30,65540,trainval
976,1167,2025-06-14,H2_30,65541,trainval
977,1167,2025-06-14,H2_30,65542,trainval
978,1167,2025-06-14,H2_30,65544,trainval
979,1167,2025-06-14,H2_30,65545,trainval
980,1167,2025-06-14,H2_30,65546,trainval
981,1167,2025-06-14,H2_30,65547,trainval
982,1167,2025-06-14,H2_30,65548,trainval
983,1167,2025-06-14,H2_30,65549,trainval
984,1167,2025-06-14,H2_30,65550,trainval
985,1167,2025-06-14,H2_30,65551,trainval
986,1167,2025-06-14,H2_30,65552,trainval
987,1167,2025-06-14,H2_30,65554,trainval
988,1167,2025-06-14,H2_30,65557,trainval
989,1167,2025-06-14,H2_30,65560,trainval
990,1169,2025-06-14,H1_15,39879,trainval
991,1169,2025-06-14,H1_15,39880,trainval
992,1169,2025-06-14,H1_15,39881,trainval
993,1169,2025-06-14,H1_15,39882,trainval
994,1169,2025-06-14,H1_15,39884,trainval
995,1169,2025-06-14,H1_15,39885,trainval
996,1169,2025-06-14,H1_15,39887,trainval
997,1169,2025-06-14,H1_15,39888,trainval
998,1169,2025-06-14,H1_15,39890,trainval
999,1169,2025-06-14,H1_15,39891,trainval
1000,1169,2025-06-14,H1_15,39892,trainval
1001,1169,2025-06-14,H1_15,39893,trainval
1002,1169,2025-06-14,H1_15,39894,trainval
1003,1169,2025-06-14,H1_15,39895,trainval
1004,1169,2025-06-14,H1_15,39896,trainval
1005,1169,2025-06-14,H1_15,39897,trainval
1006,1169,2025-06-14,H1_15,39899,trainval
1007,1169,2025-06-14,H1_15,39900,trainval
1008,1169,2025-06-14,H1_15,39902,trainval
1009,1169,2025-06-14,H1_15,39903,trainval
1010,1169,2025-06-14,H1_15,39905,trainval
1011,1169,2025-06-14,H1_15,39906,trainval
1012,1169,2025-06-14,H1_30,39879,trainval
1013,1169,2025-06-14,H1_30,39880,trainval
1014,1169,2025-06-14,H1_30,39881,trainval
1015,1169,2025-06-14,H1_30,39882,trainval
1016,1169,2025-06-14,H1_30,39884,trainval
1017,1169,2025-06-14,H1_30,39885,trainval
1018,1169,2025-06-14,H1_30,39887,trainval
1019,1169,2025-06-14,H1_30,39888,trainval
1020,1169,2025-06-14,H1_30,39890,trainval
1021,1169,2025-06-14,H1_30,39891,trainval
1022,1169,2025-06-14,H1_30,39892,trainval
1023,1169,2025-06-14,H1_30,39893,trainval
1024,1169,2025-06-14,H1_30,39894,trainval
1025,1169,2025-06-14,H1_30,39895,trainval
1026,1169,2025-06-14,H1_30,39896,trainval
1027,1169,2025-06-14,H1_30,39897,trainval
1028,1169,2025-06-14,H1_30,39899,trainval
1029,1169,2025-06-14,H1_30,39900,trainval
1030,1169,2025-06-14,H1_30,39902,trainval
1031,1169,2025-06-14,H1_30,39903,trainval
1032,1169,2025-06-14,H1_30,39905,trainval
1033,1169,2025-06-14,H1_30,39906,trainval
1034,1169,2025-06-14,H1_45,39879,trainval
1035,1169,2025-06-14,H1_45,39880,trainval
1036,1169,2025-06-14,H1_45,39881,trainval
1037,1169,2025-06-14,H1_45,39882,trainval
1038,1169,2025-06-14,H1_45,39884,trainval
1039,1169,2025-06-14,H1_45,39885,trainval
1040,1169,2025-06-14,H1_45,39887,trainval
1041,1169,2025-06-14,H1_45,39888,trainval
1042,1169,2025-06-14,H1_45,39890,trainval
1043,1169,2025-06-14,H1_45,39891,trainval
1044,1169,2025-06-14,H1_45,39892,trainval
1045,1169,2025-06-14,H1_45,39893,trainval
1046,1169,2025-06-14,H1_45,39894,trainval
1047,1169,2025-06-14,H1_45,39895,trainval
1048,1169,2025-06-14,H1_45,39896,trainval
1049,1169,2025-06-14,H1_45,39897,trainval
1050,1169,2025-06-14,H1_45,39899,trainval
1051,1169,2025-06-14,H1_45,39900,trainval
1052,1169,2025-06-14,H1_45,39902,trainval
1053,1169,2025-06-14,H1_45,39903,trainval
1054,1169,2025-06-14,H1_45,39905,trainval
1055,1169,2025-06-14,H1_45,39906,trainval
1056,1169,2025-06-14,H2_15,39879,trainval
1057,1169,2025-06-14,H2_15,39880,trainval
1058,1169,2025-06-14,H2_15,39881,trainval
1059,1169,2025-06-14,H2_15,39882,trainval
1060,1169,2025-06-14,H2_15,39884,trainval
1061,1169,2025-06-14,H2_15,39885,trainval
1062,1169,2025-06-14,H2_15,39887,trainval
1063,1169,2025-06-14,H2_15,39888,trainval
1064,1169,2025-06-14,H2_15,39889,trainval
1065,1169,2025-06-14,H2_15,39891,trainval
1066,1169,2025-06-14,H2_15,39892,trainval
1067,1169,2025-06-14,H2_15,39893,trainval
1068,1169,2025-06-14,H2_15,39894,trainval
1069,1169,2025-06-14,H2_15,39895,trainval
1070,1169,2025-06-14,H2_15,39896,trainval
1071,1169,2025-06-14,H2_15,39897,trainval
1072,1169,2025-06-14,H2_15,39899,trainval
1073,1169,2025-06-14,H2_15,39900,trainval
1074,1169,2025-06-14,H2_15,39901,trainval
1075,1169,2025-06-14,H2_15,39903,trainval
1076,1169,2025-06-14,H2_15,39905,trainval
1077,1169,2025-06-14,H2_15,39906,trainval
1078,1169,2025-06-14,H2_30,39879,trainval
1079,1169,2025-06-14,H2_30,39880,trainval
1080,1169,2025-06-14,H2_30,39881,trainval
1081,1169,2025-06-14,H2_30,39882,trainval
1082,1169,2025-06-14,H2_30,39884,trainval
1083,1169,2025-06-14,H2_30,39885,trainval
1084,1169,2025-06-14,H2_30,39886,trainval
1085,1169,2025-06-14,H2_30,39888,trainval
1086,1169,2025-06-14,H2_30,39889,trainval
1087,1169,2025-06-14,H2_30,39891,trainval
1088,1169,2025-06-14,H2_30,39892,trainval
1089,1169,2025-06-14,H2_30,39893,trainval
1090,1169,2025-06-14,H2_30,39894,trainval
1091,1169,2025-06-14,H2_30,39895,trainval
1092,1169,2025-06-14,H2_30,39896,trainval
1093,1169,2025-06-14,H2_30,39897,trainval
1094,1169,2025-06-14,H2_30,39899,trainval
1095,1169,2025-06-14,H2_30,39901,trainval
1096,1169,2025-06-14,H2_30,39905,trainval
1097,1169,2025-06-14,H2_30,39906,trainval
1098,1169,2025-06-14,H2_30,39907,trainval
1099,1169,2025-06-14,H2_30,39908,trainval
1100,1170,2025-06-14,H1_15,39925,trainval
1101,1170,2025-06-14,H1_15,39926,trainval
1102,1170,2025-06-14,H1_15,39927,trainval
1103,1170,2025-06-14,H1_15,39928,trainval
1104,1170,2025-06-14,H1_15,39929,trainval
1105,1170,2025-06-14,H1_15,39930,trainval
1106,1170,2025-06-14,H1_15,39931,trainval
1107,1170,2025-06-14,H1_15,39933,trainval
1108,1170,2025-06-14,H1_15,39936,trainval
1109,1170,2025-06-14,H1_15,39938,trainval
1110,1170,2025-06-14,H1_15,39939,trainval
1111,1170,2025-06-14,H1_15,39941,trainval
1112,1170,2025-06-14,H1_15,39943,trainval
1113,1170,2025-06-14,H1_15,39944,trainval
1114,1170,2025-06-14,H1_15,39946,trainval
1115,1170,2025-06-14,H1_15,39947,trainval
1116,1170,2025-06-14,H1_15,39948,trainval
1117,1170,2025-06-14,H1_15,39949,trainval
1118,1170,2025-06-14,H1_15,39950,trainval
1119,1170,2025-06-14,H1_15,39952,trainval
1120,1170,2025-06-14,H1_15,39954,trainval
1121,1170,2025-06-14,H1_15,39956,trainval
1122,1170,2025-06-14,H1_30,39925,trainval
1123,1170,2025-06-14,H1_30,39926,trainval
1124,1170,2025-06-14,H1_30,39927,trainval
1125,1170,2025-06-14,H1_30,39928,trainval
1126,1170,2025-06-14,H1_30,39929,trainval
1127,1170,2025-06-14,H1_30,39930,trainval
1128,1170,2025-06-14,H1_30,39931,trainval
1129,1170,2025-06-14,H1_30,39933,trainval
1130,1170,2025-06-14,H1_30,39936,trainval
1131,1170,2025-06-14,H1_30,39938,trainval
1132,1170,2025-06-14,H1_30,39939,trainval
1133,1170,2025-06-14,H1_30,39941,trainval
1134,1170,2025-06-14,H1_30,39943,trainval
1135,1170,2025-06-14,H1_30,39944,trainval
1136,1170,2025-06-14,H1_30,39946,trainval
1137,1170,2025-06-14,H1_30,39947,trainval
1138,1170,2025-06-14,H1_30,39948,trainval
1139,1170,2025-06-14,H1_30,39949,trainval
1140,1170,2025-06-14,H1_30,39950,trainval
1141,1170,2025-06-14,H1_30,39952,trainval
1142,1170,2025-06-14,H1_30,39954,trainval
1143,1170,2025-06-14,H1_30,39956,trainval
1144,1170,2025-06-14,H1_45,39925,trainval
1145,1170,2025-06-14,H1_45,39926,trainval
1146,1170,2025-06-14,H1_45,39927,trainval
1147,1170,2025-06-14,H1_45,39928,trainval
1148,1170,2025-06-14,H1_45,39929,trainval
1149,1170,2025-06-14,H1_45,39930,trainval
1150,1170,2025-06-14,H1_45,39931,trainval
1151,1170,2025-06-14,H1_45,39933,trainval
1152,1170,2025-06-14,H1_45,39936,trainval
1153,1170,2025-06-14,H1_45,39938,trainval
1154,1170,2025-06-14,H1_45,39939,trainval
1155,1170,2025-06-14,H1_45,39941,trainval
